Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,563099.000000,563099.000000,0.000000,1,1,1,1,387456.015000,355783.438000,36632.000000,48976.000000,2,1,1,492747.630000,315781.740000,242091.000000,22063.000000,0,0,0,0.000000,0.000000,0.000000,42054.000000,1,0,0,0.000000,0.000000,0.000000,19374.000000,5,0,0,0.000000,0.000000,0.000000,28460.000000,0,0,0,0.000000,0.000000,0.000000,53443.000000,0,0,0,0.000000,0.000000,0.000000,19752.000000,3,0,0,0.000000,0.000000,0.000000,23928.000000,9,0,0,0.000000,0.000000,0.000000,24487.000000,1,0,0,0.000000,0.000000,0.000000,1839.000000
2,613952.000000,588525.500000,0.000000,1,2,1,1,564818.258000,355783.438000,250591.000000,32773.000000,0,0,0,0.000000,0.000000,0.000000,30127.000000,7,1,1,307634.854000,247559.116000,109131.000000,42482.000000,8,0,0,0.000000,0.000000,0.000000,30897.000000,4,0,0,0.000000,0.000000,0.000000,60879.000000,0,0,0,0.000000,0.000000,0.000000,5443.000000,0,0,0,0.000000,0.000000,0.000000,21547.000000,8,0,0,0.000000,0.000000,0.000000,9375.000000,10,0,0,0.000000,0.000000,0.000000,7963.000000,5,0,0,0.000000,0.000000,0.000000,12744.000000
3,619467.000000,598839.333333,1.000000,1,0,0,0,0.000000,0.000000,0.000000,38923.000000,0,0,0,0.000000,0.000000,0.000000,58647.000000,0,0,0,0.000000,0.000000,0.000000,25039.000000,2,1,1,440385.137000,249163.822000,246341.000000,20081.000000,6,0,0,0.000000,0.000000,0.000000,54074.000000,10,1,1,148822.340000,130163.904000,28439.000000,24390.000000,8,1,1,107399.616000,92656.068000,24314.000000,33541.000000,7,0,0,0.000000,0.000000,0.000000,27512.000000,8,0,0,0.000000,0.000000,0.000000,24056.000000,3,0,0,0.000000,0.000000,0.000000,14110.000000
4,529857.000000,581593.750000,0.000000,1,10,1,1,392355.684000,355783.438000,43541.000000,31587.000000,1,1,1,347645.774000,315493.480000,36632.000000,32900.000000,7,1,1,395849.277000,277016.802000,153219.000000,13519.000000,0,0,0,0.000000,0.000000,0.000000,29052.000000,2,0,0,0.000000,0.000000,0.000000,27844.000000,7,0,0,0.000000,0.000000,0.000000,43864.000000,6,1,1,142147.961000,121578.841000,34222.000000,30648.000000,2,0,0,0.000000,0.000000,0.000000,20152.000000,5,0,0,0.000000,0.000000,0.000000,18602.000000,4,0,0,0.000000,0.000000,0.000000,14075.000000
5,579666.000000,581208.200000,0.000000,1,3,1,1,494151.315000,355783.438000,157548.000000,35527.000000,5,1,1,355011.343000,304850.604000,80291.000000,27426.000000,6,1,1,252641.476000,238040.462000,36686.000000,39781.000000,0,0,0,0.000000,0.000000,0.000000,24299.000000,7,0,0,0.000000,0.000000,0.000000,50257.000000,0,0,0,0.000000,0.000000,0.000000,23770.000000,4,0,0,0.000000,0.000000,0.000000,24506.000000,3,0,0,0.000000,0.000000,0.000000,23880.000000,5,0,0,0.000000,0.000000,0.000000,19059.000000,3,0,0,0.000000,0.000000,0.000000,36636.000000
6,466851.000000,562148.666667,0.000000,1,4,1,1,435426.057000,355783.438000,96938.000000,21515.000000,4,1,1,343260.765000,308644.218000,70628.000000,35734.000000,6,1,0,237695.304000,234130.686000,0.000000,30082.000000,5,0,0,0.000000,0.000000,0.000000,42600.000000,7,0,0,0.000000,0.000000,0.000000,25438.000000,5,0,0,0.000000,0.000000,0.000000,28331.000000,1,0,0,0.000000,0.000000,0.000000,18669.000000,9,0,0,0.000000,0.000000,0.000000,42617.000000,0,0,0,0.000000,0.000000,0.000000,30895.000000,0,0,0,0.000000,0.000000,0.000000,23404.000000
7,566159.000000,562721.571429,1.000000,1,7,1,1,496582.315000,355783.438000,159979.000000,40904.000000,0,0,0,0.000000,0.000000,0.000000,36205.000000,0,0,0,0.000000,0.000000,0.000000,29407.000000,10,1,1,245918.885000,227154.313000,28439.000000,45430.000000,0,0,0,0.000000,0.000000,0.000000,23680.000000,4,0,0,0.000000,0.000000,0.000000,33449.000000,2,0,0,0.000000,0.000000,0.000000,48716.000000,0,0,0,0.000000,0.000000,0.000000,25911.000000,6,1,1,94712.373000,48540.173000,48014.000000,21715.000000,5,0,0,0.000000,0.000000,0.000000,24310.000000
8,493123.000000,554021.750000,0.000000,1,9,1,1,487940.315000,355783.438000,151337.000000,25742.000000,8,1,1,318108.803000,304756.026000,25852.000000,56392.000000,0,0,0,0.000000,0.000000,0.000000,21644.000000,3,0,0,0.000000,0.000000,0.000000,16494.000000,5,0,0,0.000000,0.000000,0.000000,22421.000000,10,1,1,177202.867000,153852.381000,31630.000000,32342.000000,7,0,0,0.000000,0.000000,0.000000,44503.000000,9,0,0,0.000000,0.000000,0.000000,26808.000000,5,0,0,0.000000,0.000000,0.000000,20427.000000,10,0,0,0.000000,0.000000,0.000000,17531.000000
9,576903.000000,556564.111111,0.000000,1,3,1,1,494151.315000,355783.438000,157548.000000,48282.000000,5,1,1,342628.764000,288188.048000,88995.000000,27241.000000,0,0,0,0.000000,0.000000,0.000000,47075.000000,1,1,1,200549.868000,188630.477000,29767.000000,21094.000000,5,0,0,0.000000,0.000000,0.000000,35347.000000,1,0,0,0.000000,0.000000,0.000000,25032.000000,7,0,0,0.000000,0.000000,0.000000,33336.000000,9,0,0,0.000000,0.000000,0.000000,24241.000000,3,0,0,0.000000,0.000000,0.000000,13528.000000,6,0,0,0.000000,0.000000,0.000000,25417.000000
10,643361.000000,565243.800000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,44417.000000,1,1,1,354768.024000,322368.009000,36632.000000,48805.000000,2,1,1,452606.730000,279563.211000,223511.000000,29973.000000,1,0,0,0.000000,0.000000,0.000000,25395.000000,7,1,1,235774.205000,169856.748000,128219.000000,34273.000000,10,0,0,0.000000,0.000000,0.000000,22413.000000,6,0,0,0.000000,0.000000,0.000000,20587.000000,3,0,0,0.000000,0.000000,0.000000,7240.000000,6,0,0,0.000000,0.000000,0.000000,14277.000000,2,0,0,0.000000,0.000000,0.000000,7619.000000
