Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,415006.000000,415006.000000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,40659.000000,0,0,0,0.000000,0.000000,0.000000,23907.000000,9,1,1,358137.000000,295089.000000,63048.000000,39355.000000,3,1,0,291725.000000,253241.000000,0.000000,40301.000000,5,1,0,242593.000000,212412.000000,0.000000,13740.000000,3,1,0,224561.000000,179643.000000,0.000000,24532.000000,10,0,0,0.000000,0.000000,0.000000,52701.000000,0,0,0,0.000000,0.000000,0.000000,33459.000000,7,0,0,0.000000,0.000000,0.000000,37794.000000,2,0,0,0.000000,0.000000,0.000000,45510.000000
2,431994.000000,423500.000000,0.000000,1,6,1,1,415659.000000,364496.000000,51163.000000,44472.000000,8,1,0,356909.000000,320001.000000,0.000000,51318.000000,7,1,0,311042.000000,290414.000000,0.000000,39578.000000,8,1,0,263605.000000,239657.000000,0.000000,37310.000000,9,1,0,217327.000000,200526.000000,0.000000,31861.000000,10,0,0,0.000000,0.000000,0.000000,35009.000000,0,0,0,0.000000,0.000000,0.000000,22588.000000,4,1,1,125505.000000,103444.000000,29098.000000,36696.000000,0,0,0,0.000000,0.000000,0.000000,31892.000000,0,0,0,0.000000,0.000000,0.000000,21009.000000
3,428495.000000,425165.000000,0.000000,1,4,1,1,406028.000000,364496.000000,41532.000000,30037.000000,5,1,0,360836.000000,322648.000000,0.000000,43199.000000,2,1,1,360015.000000,292492.000000,87261.000000,41224.000000,7,1,0,229401.000000,233269.000000,0.000000,54095.000000,6,0,0,0.000000,0.000000,0.000000,24181.000000,9,0,0,0.000000,0.000000,0.000000,28063.000000,7,0,0,0.000000,0.000000,0.000000,20562.000000,3,0,0,0.000000,0.000000,0.000000,19521.000000,3,0,0,0.000000,0.000000,0.000000,14429.000000,8,0,0,0.000000,0.000000,0.000000,24391.000000
4,438749.000000,428561.000000,0.000000,1,8,1,1,460633.000000,364496.000000,96137.000000,51929.000000,10,1,0,312393.000000,301267.000000,0.000000,42181.000000,2,1,0,298028.000000,271156.000000,0.000000,34097.000000,9,1,0,253816.000000,229403.000000,0.000000,50198.000000,2,0,0,0.000000,0.000000,0.000000,30435.000000,7,0,0,0.000000,0.000000,0.000000,14628.000000,7,0,0,0.000000,0.000000,0.000000,37212.000000,8,0,0,0.000000,0.000000,0.000000,22712.000000,0,0,0,0.000000,0.000000,0.000000,31630.000000,0,0,0,0.000000,0.000000,0.000000,27590.000000
5,445146.000000,431878.000000,0.000000,1,3,1,1,467486.000000,364496.000000,102990.000000,56946.000000,4,1,0,311229.000000,298405.000000,0.000000,8452.000000,2,1,0,296006.000000,278050.000000,0.000000,37504.000000,6,0,0,0.000000,0.000000,0.000000,36193.000000,0,0,0,0.000000,0.000000,0.000000,32037.000000,5,0,0,0.000000,0.000000,0.000000,33175.000000,6,0,0,0.000000,0.000000,0.000000,50429.000000,9,0,0,0.000000,0.000000,0.000000,13975.000000,0,0,0,0.000000,0.000000,0.000000,41215.000000,9,0,0,0.000000,0.000000,0.000000,32230.000000
6,413639.000000,428838.166667,0.000000,1,7,1,1,464992.000000,364496.000000,100496.000000,29676.000000,10,1,0,311982.000000,322648.000000,0.000000,36130.000000,6,0,0,0.000000,0.000000,0.000000,26746.000000,8,1,0,272348.000000,250594.000000,0.000000,34163.000000,10,1,0,207062.000000,201666.000000,0.000000,53471.000000,3,0,0,0.000000,0.000000,0.000000,21389.000000,0,0,0,0.000000,0.000000,0.000000,26964.000000,6,0,0,0.000000,0.000000,0.000000,48161.000000,7,0,0,0.000000,0.000000,0.000000,21956.000000,0,0,0,0.000000,0.000000,0.000000,14487.000000
7,430474.000000,429071.857143,0.000000,1,0,0,0,0.000000,0.000000,0.000000,18989.000000,0,0,0,0.000000,0.000000,0.000000,54433.000000,9,1,1,356742.000000,295089.000000,64284.000000,32260.000000,9,1,0,264566.000000,250610.000000,0.000000,29500.000000,0,0,0,0.000000,0.000000,0.000000,22216.000000,0,0,0,0.000000,0.000000,0.000000,70823.000000,5,0,0,0.000000,0.000000,0.000000,47964.000000,9,0,0,0.000000,0.000000,0.000000,39654.000000,10,0,0,0.000000,0.000000,0.000000,21849.000000,5,0,0,0.000000,0.000000,0.000000,28502.000000
8,423499.000000,428375.250000,0.000000,1,5,1,1,452489.000000,364496.000000,87993.000000,26125.000000,1,1,0,320202.000000,317454.000000,0.000000,55063.000000,0,0,0,0.000000,0.000000,0.000000,21577.000000,3,1,0,267206.000000,242751.000000,0.000000,29611.000000,0,0,0,0.000000,0.000000,0.000000,56679.000000,0,0,0,0.000000,0.000000,0.000000,24474.000000,6,0,0,0.000000,0.000000,0.000000,39530.000000,4,0,0,0.000000,0.000000,0.000000,39171.000000,2,0,0,0.000000,0.000000,0.000000,28189.000000,3,0,0,0.000000,0.000000,0.000000,15087.000000
9,448092.000000,430566.000000,0.000000,1,2,1,1,490492.000000,364496.000000,125996.000000,45917.000000,2,1,0,315682.000000,304086.000000,0.000000,27810.000000,4,1,0,269972.000000,268334.000000,0.000000,49025.000000,5,0,0,0.000000,0.000000,0.000000,31799.000000,9,1,0,204398.000000,175588.000000,0.000000,22965.000000,2,0,0,0.000000,0.000000,0.000000,11794.000000,9,1,1,142375.000000,114025.000000,35538.000000,19038.000000,8,0,0,0.000000,0.000000,0.000000,27462.000000,5,0,0,0.000000,0.000000,0.000000,33201.000000,0,0,0,0.000000,0.000000,0.000000,17547.000000
10,421985.000000,429707.900000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,17551.000000,5,1,1,404442.000000,322648.000000,90029.000000,26942.000000,0,0,0,0.000000,0.000000,0.000000,19610.000000,6,0,0,0.000000,0.000000,0.000000,28313.000000,1,1,1,225020.000000,212412.000000,20399.000000,46204.000000,7,1,1,203975.000000,164745.000000,63628.000000,31539.000000,0,0,0,0.000000,0.000000,0.000000,35816.000000,6,0,0,0.000000,0.000000,0.000000,22030.000000,0,0,0,0.000000,0.000000,0.000000,7805.000000,9,0,0,0.000000,0.000000,0.000000,12119.000000
