Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,474846.000000,474846.000000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,33394.000000,4,1,1,354975.983000,324648.480000,39736.000000,43003.000000,7,1,1,327343.234000,279239.966000,86112.000000,20237.000000,4,0,0,0.000000,0.000000,0.000000,42853.000000,4,0,0,0.000000,0.000000,0.000000,42043.000000,2,0,0,0.000000,0.000000,0.000000,31458.000000,0,0,0,0.000000,0.000000,0.000000,23298.000000,2,0,0,0.000000,0.000000,0.000000,43589.000000,1,1,1,65443.590000,52229.801000,19199.000000,28141.000000,9,0,0,0.000000,0.000000,0.000000,21783.000000
2,451325.000000,463085.500000,1.000000,1,5,1,1,423751.706000,360894.711000,85957.000000,27715.000000,7,1,1,330821.861000,305916.525000,73948.000000,34676.000000,5,1,0,189101.384000,227934.256000,0.000000,21062.000000,9,1,0,182563.267000,202199.352000,0.000000,41937.000000,8,0,0,0.000000,0.000000,0.000000,25468.000000,3,0,0,0.000000,0.000000,0.000000,32745.000000,0,0,0,0.000000,0.000000,0.000000,39380.000000,9,0,0,0.000000,0.000000,0.000000,29285.000000,6,0,0,0.000000,0.000000,0.000000,20253.000000,2,0,0,0.000000,0.000000,0.000000,18899.000000
3,470891.000000,465687.333333,0.000000,1,6,1,1,398789.510000,360894.711000,51063.000000,49678.000000,2,1,1,355353.539000,312332.923000,101171.000000,25737.000000,7,0,0,0.000000,0.000000,0.000000,32178.000000,6,0,0,0.000000,0.000000,0.000000,48714.000000,7,0,0,0.000000,0.000000,0.000000,23865.000000,2,0,0,0.000000,0.000000,0.000000,16192.000000,7,0,0,0.000000,0.000000,0.000000,42712.000000,7,0,0,0.000000,0.000000,0.000000,22421.000000,0,0,0,0.000000,0.000000,0.000000,12166.000000,1,0,0,0.000000,0.000000,0.000000,44994.000000
4,435549.000000,458152.750000,0.000000,1,10,1,1,409351.081000,360894.711000,65758.000000,48046.000000,1,1,1,312354.352000,293361.399000,25199.000000,48670.000000,10,0,0,0.000000,0.000000,0.000000,27111.000000,8,0,0,0.000000,0.000000,0.000000,42789.000000,6,0,0,0.000000,0.000000,0.000000,23142.000000,0,0,0,0.000000,0.000000,0.000000,38124.000000,9,0,0,0.000000,0.000000,0.000000,35783.000000,9,0,0,0.000000,0.000000,0.000000,20592.000000,7,0,0,0.000000,0.000000,0.000000,28489.000000,3,0,0,0.000000,0.000000,0.000000,31846.000000
5,413133.000000,449148.800000,1.000000,1,0,0,0,0.000000,0.000000,0.000000,48642.000000,10,1,1,370571.660000,323659.672000,64465.000000,35186.000000,7,1,1,286253.632000,268072.364000,63768.000000,38232.000000,10,0,0,0.000000,0.000000,0.000000,34472.000000,8,0,0,0.000000,0.000000,0.000000,18952.000000,0,0,0,0.000000,0.000000,0.000000,26250.000000,6,0,0,0.000000,0.000000,0.000000,18757.000000,0,0,0,0.000000,0.000000,0.000000,22829.000000,0,0,0,0.000000,0.000000,0.000000,1828.000000,5,0,0,0.000000,0.000000,0.000000,39752.000000
6,453160.000000,449817.333333,0.000000,1,0,0,0,0.000000,0.000000,0.000000,40010.000000,2,1,1,415263.294000,323725.223000,123581.000000,34024.000000,0,0,0,0.000000,0.000000,0.000000,27748.000000,6,0,0,0.000000,0.000000,0.000000,33394.000000,3,0,0,0.000000,0.000000,0.000000,29823.000000,7,1,1,166450.678000,151906.413000,65100.000000,33386.000000,6,0,0,0.000000,0.000000,0.000000,19615.000000,1,1,1,58335.065000,52710.061000,19139.000000,16541.000000,6,0,0,0.000000,0.000000,0.000000,8168.000000,10,0,0,0.000000,0.000000,0.000000,2631.000000
7,460449.000000,451336.142857,0.000000,1,2,1,1,451173.656000,360894.711000,123581.000000,26387.000000,9,1,1,308146.377000,293103.687000,34302.000000,43468.000000,9,1,0,221144.988000,233213.810000,0.000000,28285.000000,8,1,0,184958.769000,202526.461000,0.000000,30447.000000,1,1,1,178272.239000,170561.711000,18719.000000,31669.000000,8,0,0,0.000000,0.000000,0.000000,19883.000000,4,0,0,0.000000,0.000000,0.000000,27609.000000,0,0,0,0.000000,0.000000,0.000000,21425.000000,4,0,0,0.000000,0.000000,0.000000,38110.000000,1,0,0,0.000000,0.000000,0.000000,16564.000000
8,443059.000000,450301.500000,1.000000,1,3,1,1,433201.835000,360894.711000,97774.000000,25788.000000,3,1,1,307153.010000,303064.986000,71594.000000,24325.000000,9,0,0,0.000000,0.000000,0.000000,44527.000000,9,0,0,0.000000,0.000000,0.000000,32606.000000,5,0,0,0.000000,0.000000,0.000000,18649.000000,8,0,0,0.000000,0.000000,0.000000,24365.000000,4,1,1,90558.756000,81276.426000,32332.000000,19052.000000,0,0,0,0.000000,0.000000,0.000000,23739.000000,0,0,0,0.000000,0.000000,0.000000,13612.000000,6,0,0,0.000000,0.000000,0.000000,14696.000000
9,408979.000000,445710.111111,0.000000,1,3,1,1,433201.835000,360894.711000,97774.000000,29795.000000,2,1,1,322313.693000,301921.525000,83301.000000,31718.000000,10,0,0,0.000000,0.000000,0.000000,49118.000000,10,0,0,0.000000,0.000000,0.000000,20130.000000,5,0,0,0.000000,0.000000,0.000000,39507.000000,3,0,0,0.000000,0.000000,0.000000,7319.000000,3,0,0,0.000000,0.000000,0.000000,7551.000000,10,0,0,0.000000,0.000000,0.000000,31234.000000,0,0,0,0.000000,0.000000,0.000000,4492.000000,2,0,0,0.000000,0.000000,0.000000,7040.000000
10,472579.000000,448397.000000,0.000000,1,7,1,1,431175.835000,360894.711000,95748.000000,38771.000000,8,1,1,310744.905000,293490.909000,59057.000000,32708.000000,2,0,0,0.000000,0.000000,0.000000,39901.000000,0,0,0,0.000000,0.000000,0.000000,28915.000000,7,0,0,0.000000,0.000000,0.000000,30532.000000,1,1,1,144752.910000,129011.842000,24389.000000,29469.000000,8,0,0,0.000000,0.000000,0.000000,34832.000000,4,0,0,0.000000,0.000000,0.000000,15706.000000,7,0,0,0.000000,0.000000,0.000000,27914.000000,6,0,0,0.000000,0.000000,0.000000,14637.000000
