Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,498793.000000,498793.000000,0.000000,1,5,1,1,368548.000000,356481.000000,12067.000000,19235.000000,10,1,1,395415.000000,320676.000000,82314.000000,28023.000000,1,1,1,297688.000000,283662.000000,14026.000000,32512.000000,3,1,1,297148.000000,245332.000000,51816.000000,36345.000000,8,1,1,231596.000000,202671.000000,41779.000000,33222.000000,0,0,0,0.000000,0.000000,0.000000,29310.000000,2,1,1,139031.000000,114809.000000,37209.000000,15512.000000,6,0,0,0.000000,0.000000,0.000000,22318.000000,6,0,0,0.000000,0.000000,0.000000,20068.000000,1,1,1,33149.000000,21804.000000,11345.000000,11692.000000
2,550752.000000,524772.500000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,41018.000000,0,0,0,0.000000,0.000000,0.000000,58231.000000,2,1,1,353271.000000,288712.000000,64559.000000,26784.000000,7,1,1,289497.000000,252907.000000,39115.000000,39587.000000,4,1,1,218401.000000,199738.000000,21324.000000,55386.000000,1,1,0,155902.000000,156773.000000,0.000000,44303.000000,4,1,0,123362.000000,124702.000000,0.000000,28508.000000,7,1,1,111910.000000,99525.000000,22735.000000,28298.000000,10,0,0,0.000000,0.000000,0.000000,39071.000000,10,0,0,0.000000,0.000000,0.000000,41833.000000
3,441739.000000,497094.666667,0.000000,1,4,1,1,389007.000000,356481.000000,32526.000000,38309.000000,8,1,1,371511.000000,320676.000000,50835.000000,31214.000000,4,1,1,299999.000000,286187.000000,23912.000000,34073.000000,4,1,1,239791.000000,237621.000000,17646.000000,48383.000000,0,0,0,0.000000,0.000000,0.000000,28447.000000,0,0,0,0.000000,0.000000,0.000000,20687.000000,6,1,1,113374.000000,110020.000000,6015.000000,25636.000000,0,0,0,0.000000,0.000000,0.000000,37346.000000,5,0,0,0.000000,0.000000,0.000000,20632.000000,1,0,0,0.000000,0.000000,0.000000,26078.000000
4,550659.000000,510485.750000,0.000000,1,1,1,1,373712.000000,356481.000000,17231.000000,31385.000000,4,1,1,348506.000000,320676.000000,27830.000000,51967.000000,3,1,1,357649.000000,288712.000000,76512.000000,46049.000000,10,1,1,284903.000000,232435.000000,57654.000000,28483.000000,8,1,1,212077.000000,185554.000000,32723.000000,29442.000000,5,0,0,0.000000,0.000000,0.000000,28672.000000,4,0,0,0.000000,0.000000,0.000000,27379.000000,3,0,0,0.000000,0.000000,0.000000,28787.000000,10,0,0,0.000000,0.000000,0.000000,42754.000000,0,0,0,0.000000,0.000000,0.000000,23791.000000
5,515794.000000,511547.400000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,21838.000000,3,1,1,399588.000000,320676.000000,78912.000000,33483.000000,3,1,1,342928.000000,288712.000000,54216.000000,38090.000000,1,1,1,270138.000000,252907.000000,17231.000000,34613.000000,6,1,1,216843.000000,205086.000000,11757.000000,39166.000000,0,0,0,0.000000,0.000000,0.000000,41192.000000,0,0,0,0.000000,0.000000,0.000000,13233.000000,7,1,1,132050.000000,107659.000000,24391.000000,28787.000000,1,1,1,68444.000000,61654.000000,10300.000000,34830.000000,2,0,0,0.000000,0.000000,0.000000,33755.000000
6,477472.000000,505868.166667,0.000000,1,5,1,1,368548.000000,356481.000000,12067.000000,29731.000000,4,1,1,349680.000000,320676.000000,29004.000000,32718.000000,9,1,1,298669.000000,288712.000000,12618.000000,39451.000000,1,1,1,252251.000000,247857.000000,9659.000000,39703.000000,9,1,0,195098.000000,196421.000000,0.000000,46178.000000,0,0,0,0.000000,0.000000,0.000000,32969.000000,8,1,1,136424.000000,112958.000000,32723.000000,28088.000000,10,0,0,0.000000,0.000000,0.000000,32865.000000,6,0,0,0.000000,0.000000,0.000000,20338.000000,3,1,1,72753.000000,20937.000000,51816.000000,27544.000000
7,568185.000000,514770.571429,0.000000,1,0,0,0,0.000000,0.000000,0.000000,57945.000000,3,1,1,399588.000000,320676.000000,78912.000000,49830.000000,0,0,0,0.000000,0.000000,0.000000,31738.000000,2,1,1,297465.000000,252907.000000,47344.000000,33373.000000,9,1,1,217716.000000,202149.000000,15567.000000,38690.000000,3,1,1,214044.000000,177938.000000,39676.000000,37519.000000,10,1,1,136340.000000,130026.000000,57454.000000,36978.000000,8,0,0,0.000000,0.000000,0.000000,29444.000000,9,0,0,0.000000,0.000000,0.000000,11030.000000,4,0,0,0.000000,0.000000,0.000000,2685.000000
8,558614.000000,520251.000000,0.000000,1,5,1,1,368548.000000,356481.000000,12067.000000,55659.000000,10,1,1,390365.000000,320676.000000,82314.000000,45635.000000,10,1,1,331080.000000,278612.000000,57654.000000,47194.000000,5,1,1,230196.000000,229434.000000,8337.000000,36448.000000,3,1,1,212584.000000,188351.000000,32392.000000,35000.000000,0,0,0,0.000000,0.000000,0.000000,43703.000000,7,0,0,0.000000,0.000000,0.000000,19536.000000,7,0,0,0.000000,0.000000,0.000000,23268.000000,4,0,0,0.000000,0.000000,0.000000,30636.000000,9,0,0,0.000000,0.000000,0.000000,28771.000000
9,482135.000000,516015.888889,0.000000,1,10,1,1,438795.000000,356481.000000,82314.000000,27263.000000,10,1,1,379360.000000,320676.000000,68874.000000,50855.000000,1,1,1,276789.000000,265326.000000,11463.000000,29514.000000,4,1,1,233455.000000,229602.000000,21324.000000,34985.000000,10,0,0,0.000000,0.000000,0.000000,21389.000000,10,0,0,0.000000,0.000000,0.000000,27330.000000,4,0,0,0.000000,0.000000,0.000000,25307.000000,7,0,0,0.000000,0.000000,0.000000,30932.000000,6,0,0,0.000000,0.000000,0.000000,29482.000000,1,0,0,0.000000,0.000000,0.000000,21103.000000
10,511558.000000,515570.100000,0.000000,1,2,1,1,421040.000000,356481.000000,64559.000000,34514.000000,6,1,1,334527.000000,320676.000000,13851.000000,38272.000000,4,1,1,308601.000000,288712.000000,22550.000000,30946.000000,9,1,1,255706.000000,252907.000000,10782.000000,34166.000000,8,1,1,242170.000000,202399.000000,57435.000000,17208.000000,10,0,0,0.000000,0.000000,0.000000,27394.000000,6,0,0,0.000000,0.000000,0.000000,41996.000000,6,0,0,0.000000,0.000000,0.000000,31480.000000,3,1,1,94808.000000,60692.000000,42736.000000,26361.000000,7,0,0,0.000000,0.000000,0.000000,17308.000000
