Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,354776.000000,354776.000000,0.000000,1,8,1,1,149789.967000,42690.655000,107102.000000,9919.000000,7,1,1,92974.168000,38300.672000,55703.000000,2627.000000,10,1,1,117032.127000,33143.419000,86421.000000,908.000000,0,0,0,0.000000,0.000000,0.000000,2430.000000,9,0,0,0.000000,0.000000,0.000000,1931.000000,8,0,0,0.000000,0.000000,0.000000,953.000000,7,0,0,0.000000,0.000000,0.000000,978.000000,6,1,1,51207.026000,11897.686000,39502.000000,7186.000000,4,1,1,40380.747000,7632.325000,34514.000000,2755.000000,2,0,0,0.000000,0.000000,0.000000,1847.000000
2,221068.000000,287922.000000,1.000000,1,0,0,0,0.000000,0.000000,0.000000,1939.000000,9,1,1,71004.634000,38353.634000,32651.000000,953.000000,9,1,1,59249.453000,34062.393000,26051.000000,7007.000000,10,0,0,0.000000,0.000000,0.000000,3614.000000,10,0,0,0.000000,0.000000,0.000000,1732.000000,8,0,0,0.000000,0.000000,0.000000,1939.000000,7,1,1,91612.067000,15959.497000,75655.000000,9362.000000,8,0,0,0.000000,0.000000,0.000000,2847.000000,5,0,0,0.000000,0.000000,0.000000,4920.000000,4,1,1,54867.054000,3971.154000,51420.000000,978.000000
3,250076.000000,275306.666667,0.000000,1,0,0,0,0.000000,0.000000,0.000000,1974.000000,10,1,1,155887.920000,38353.634000,117564.000000,0.000000,9,1,1,57165.233000,34045.937000,23978.000000,2814.000000,10,0,0,0.000000,0.000000,0.000000,4661.000000,10,0,0,0.000000,0.000000,0.000000,6396.000000,9,0,0,0.000000,0.000000,0.000000,4700.000000,8,0,0,0.000000,0.000000,0.000000,2609.000000,8,0,0,0.000000,0.000000,0.000000,978.000000,5,0,0,0.000000,0.000000,0.000000,953.000000,3,1,1,80843.574000,4227.718000,77166.000000,6283.000000
4,131371.000000,239322.750000,0.000000,1,0,0,0,0.000000,0.000000,0.000000,2964.000000,0,0,0,0.000000,0.000000,0.000000,8429.000000,9,1,1,66713.393000,34062.393000,32651.000000,0.000000,9,1,1,54674.589000,30000.505000,25360.000000,6987.000000,8,0,0,0.000000,0.000000,0.000000,2755.000000,6,1,1,61099.867000,21006.859000,40176.000000,3666.000000,5,0,0,0.000000,0.000000,0.000000,996.000000,2,0,0,0.000000,0.000000,0.000000,0.000000,10,0,0,0.000000,0.000000,0.000000,5395.000000,10,0,0,0.000000,0.000000,0.000000,1992.000000
5,285008.000000,248459.800000,0.000000,1,7,1,1,118330.301000,42690.655000,75655.000000,908.000000,8,1,1,115836.664000,38343.656000,80138.000000,6560.000000,8,0,0,0.000000,0.000000,0.000000,3724.000000,8,0,0,0.000000,0.000000,0.000000,2755.000000,6,1,1,63881.797000,23726.545000,40176.000000,2917.000000,4,0,0,0.000000,0.000000,0.000000,7126.000000,3,0,0,0.000000,0.000000,0.000000,9982.000000,2,0,0,0.000000,0.000000,0.000000,3917.000000,0,0,0,0.000000,0.000000,0.000000,8784.000000,9,1,1,36185.862000,3547.952000,32651.000000,9715.000000
6,364251.000000,267758.333333,0.000000,1,10,1,1,160232.589000,42690.655000,117564.000000,1939.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,8,1,1,110678.663000,34045.937000,78272.000000,9446.000000,10,0,0,0.000000,0.000000,0.000000,1732.000000,7,1,1,99581.707000,24442.803000,75655.000000,0.000000,5,0,0,0.000000,0.000000,0.000000,7498.000000,6,0,0,0.000000,0.000000,0.000000,1732.000000,3,1,1,76812.860000,12425.780000,67486.000000,953.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,8,0,0,0.000000,0.000000,0.000000,1974.000000
7,306825.000000,273339.285714,1.000000,1,5,1,1,237631.235000,42690.655000,194978.000000,5294.000000,7,1,1,92013.674000,38313.942000,54365.000000,7060.000000,7,0,0,0.000000,0.000000,0.000000,8194.000000,8,0,0,0.000000,0.000000,0.000000,9164.000000,8,0,0,0.000000,0.000000,0.000000,0.000000,6,0,0,0.000000,0.000000,0.000000,6177.000000,6,0,0,0.000000,0.000000,0.000000,953.000000,2,0,0,0.000000,0.000000,0.000000,7416.000000,1,0,0,0.000000,0.000000,0.000000,7344.000000,0,0,0,0.000000,0.000000,0.000000,5880.000000
8,242376.000000,269468.875000,0.000000,1,8,1,1,149789.967000,42690.655000,107102.000000,3517.000000,3,1,1,130708.376000,38345.696000,95322.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,9,0,0,0.000000,0.000000,0.000000,4616.000000,7,0,0,0.000000,0.000000,0.000000,3930.000000,7,0,0,0.000000,0.000000,0.000000,4920.000000,7,0,0,0.000000,0.000000,0.000000,7354.000000,7,0,0,0.000000,0.000000,0.000000,9096.000000,8,0,0,0.000000,0.000000,0.000000,3694.000000,7,0,0,0.000000,0.000000,0.000000,2825.000000
9,337944.000000,277077.222222,0.000000,1,9,1,1,75341.655000,42690.655000,32651.000000,6267.000000,0,0,0,0.000000,0.000000,0.000000,7578.000000,10,1,1,125369.081000,34062.393000,93621.000000,3803.000000,10,0,0,0.000000,0.000000,0.000000,2769.000000,10,0,0,0.000000,0.000000,0.000000,1861.000000,9,0,0,0.000000,0.000000,0.000000,1906.000000,7,1,1,91611.809000,15959.497000,75655.000000,8040.000000,7,1,1,66102.348000,12024.764000,54365.000000,3803.000000,6,1,1,44565.689000,7666.561000,37486.000000,7161.000000,5,0,0,0.000000,0.000000,0.000000,978.000000
10,308812.000000,280250.700000,0.000000,1,2,1,1,232822.273000,42690.655000,190317.000000,6488.000000,3,1,1,123546.332000,38175.954000,87150.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,5633.000000,10,0,0,0.000000,0.000000,0.000000,2539.000000,10,0,0,0.000000,0.000000,0.000000,4277.000000,9,0,0,0.000000,0.000000,0.000000,996.000000,7,0,0,0.000000,0.000000,0.000000,3887.000000,6,0,0,0.000000,0.000000,0.000000,4711.000000,5,0,0,0.000000,0.000000,0.000000,2814.000000,2,0,0,0.000000,0.000000,0.000000,0.000000
