Experiment,revenue,first_k_avg_rev,time,sold_out,order_t10,acceptable_t10,decision_t10,rev_acc_t10,rev_rej_t10,rev_order_t10,rev_ind_t10,order_t9,acceptable_t9,decision_t9,rev_acc_t9,rev_rej_t9,rev_order_t9,rev_ind_t9,order_t8,acceptable_t8,decision_t8,rev_acc_t8,rev_rej_t8,rev_order_t8,rev_ind_t8,order_t7,acceptable_t7,decision_t7,rev_acc_t7,rev_rej_t7,rev_order_t7,rev_ind_t7,order_t6,acceptable_t6,decision_t6,rev_acc_t6,rev_rej_t6,rev_order_t6,rev_ind_t6,order_t5,acceptable_t5,decision_t5,rev_acc_t5,rev_rej_t5,rev_order_t5,rev_ind_t5,order_t4,acceptable_t4,decision_t4,rev_acc_t4,rev_rej_t4,rev_order_t4,rev_ind_t4,order_t3,acceptable_t3,decision_t3,rev_acc_t3,rev_rej_t3,rev_order_t3,rev_ind_t3,order_t2,acceptable_t2,decision_t2,rev_acc_t2,rev_rej_t2,rev_order_t2,rev_ind_t2,order_t1,acceptable_t1,decision_t1,rev_acc_t1,rev_rej_t1,rev_order_t1,rev_ind_t1
1,661318.000000,661318.000000,0.000000,1,1,1,0,648402.245000,652208.944000,0.000000,89046.000000,1,1,0,560879.079000,562971.608000,0.000000,131413.000000,6,1,0,411587.226000,434939.265000,0.000000,85692.000000,5,0,0,0.000000,0.000000,0.000000,78997.000000,7,0,0,0.000000,0.000000,0.000000,65439.000000,5,0,0,0.000000,0.000000,0.000000,115829.000000,4,0,0,0.000000,0.000000,0.000000,11256.000000,2,0,0,0.000000,0.000000,0.000000,24442.000000,10,0,0,0.000000,0.000000,0.000000,15896.000000,10,0,0,0.000000,0.000000,0.000000,43308.000000
2,644405.000000,652861.500000,0.000000,1,6,1,0,640355.530000,652208.944000,0.000000,84609.000000,2,1,0,526491.047000,567071.348000,0.000000,142412.000000,0,0,0,0.000000,0.000000,0.000000,68885.000000,0,0,0,0.000000,0.000000,0.000000,46678.000000,4,0,0,0.000000,0.000000,0.000000,90396.000000,0,0,0,0.000000,0.000000,0.000000,70399.000000,10,0,0,0.000000,0.000000,0.000000,42440.000000,7,0,0,0.000000,0.000000,0.000000,47675.000000,0,0,0,0.000000,0.000000,0.000000,20773.000000,1,0,0,0.000000,0.000000,0.000000,30138.000000
3,612490.000000,639404.333333,1.000000,1,9,1,0,633501.962000,652208.944000,0.000000,115434.000000,1,1,0,532954.699000,537116.454000,0.000000,94866.000000,1,1,0,438026.127000,441813.936000,0.000000,89844.000000,10,0,0,0.000000,0.000000,0.000000,117019.000000,2,0,0,0.000000,0.000000,0.000000,37153.000000,4,0,0,0.000000,0.000000,0.000000,48872.000000,0,0,0,0.000000,0.000000,0.000000,36762.000000,2,0,0,0.000000,0.000000,0.000000,51124.000000,0,0,0,0.000000,0.000000,0.000000,5354.000000,0,0,0,0.000000,0.000000,0.000000,16062.000000
4,673149.000000,647840.500000,0.000000,1,6,1,0,640355.530000,652208.944000,0.000000,74494.000000,5,1,0,550456.608000,574948.863000,0.000000,83891.000000,0,0,0,0.000000,0.000000,0.000000,93093.000000,2,0,0,0.000000,0.000000,0.000000,112065.000000,2,0,0,0.000000,0.000000,0.000000,84244.000000,3,0,0,0.000000,0.000000,0.000000,61444.000000,0,0,0,0.000000,0.000000,0.000000,50873.000000,1,0,0,0.000000,0.000000,0.000000,35960.000000,10,0,0,0.000000,0.000000,0.000000,69053.000000,0,0,0,0.000000,0.000000,0.000000,8032.000000
5,645118.000000,647296.000000,1.000000,1,4,1,0,641240.485000,652208.944000,0.000000,95119.000000,4,1,0,544177.565000,556438.985000,0.000000,88066.000000,5,1,0,442413.495000,470611.974000,0.000000,73662.000000,7,1,0,379420.576000,396018.184000,0.000000,62496.000000,4,1,0,322591.885000,331995.863000,0.000000,63972.000000,0,0,0,0.000000,0.000000,0.000000,83742.000000,8,0,0,0.000000,0.000000,0.000000,69909.000000,10,0,0,0.000000,0.000000,0.000000,58370.000000,3,0,0,0.000000,0.000000,0.000000,25055.000000,10,0,0,0.000000,0.000000,0.000000,24727.000000
6,642069.000000,646424.833333,1.000000,1,10,1,0,618419.290000,652208.944000,0.000000,73351.000000,10,1,0,543709.104000,574218.580000,0.000000,113831.000000,3,1,0,442567.297000,466915.179000,0.000000,64909.000000,8,1,0,387847.301000,394859.988000,0.000000,43407.000000,2,1,0,300498.518000,341067.743000,0.000000,106891.000000,8,1,0,238364.752000,239643.798000,0.000000,53169.000000,9,0,0,0.000000,0.000000,0.000000,51977.000000,3,0,0,0.000000,0.000000,0.000000,70869.000000,6,0,0,0.000000,0.000000,0.000000,54020.000000,0,0,0,0.000000,0.000000,0.000000,9645.000000
7,644030.000000,646082.714286,0.000000,1,0,0,0,0.000000,0.000000,0.000000,165082.000000,2,1,0,432119.851000,494005.907000,0.000000,93484.000000,0,0,0,0.000000,0.000000,0.000000,84098.000000,1,1,0,316181.655000,315060.783000,0.000000,52289.000000,0,0,0,0.000000,0.000000,0.000000,46459.000000,0,0,0,0.000000,0.000000,0.000000,36605.000000,8,0,0,0.000000,0.000000,0.000000,47940.000000,0,0,0,0.000000,0.000000,0.000000,12014.000000,8,0,0,0.000000,0.000000,0.000000,90471.000000,1,0,0,0.000000,0.000000,0.000000,15588.000000
8,663176.000000,648219.375000,1.000000,1,2,1,0,610841.824000,652208.944000,0.000000,96952.000000,3,1,0,534722.395000,552313.466000,0.000000,78718.000000,10,1,0,441904.805000,473193.626000,0.000000,154279.000000,9,0,0,0.000000,0.000000,0.000000,49555.000000,5,0,0,0.000000,0.000000,0.000000,72014.000000,9,0,0,0.000000,0.000000,0.000000,96101.000000,10,0,0,0.000000,0.000000,0.000000,52171.000000,2,0,0,0.000000,0.000000,0.000000,47664.000000,4,0,0,0.000000,0.000000,0.000000,5422.000000,0,0,0,0.000000,0.000000,0.000000,10300.000000
9,630378.000000,646237.000000,1.000000,1,8,1,0,644331.876000,652208.944000,0.000000,87119.000000,3,1,0,545611.421000,563251.778000,0.000000,108121.000000,9,1,0,434941.079000,453175.225000,0.000000,78281.000000,8,1,0,366106.812000,369422.547000,0.000000,70250.000000,8,1,0,287324.215000,299228.086000,0.000000,71248.000000,6,0,0,0.000000,0.000000,0.000000,62605.000000,4,0,0,0.000000,0.000000,0.000000,80184.000000,3,0,0,0.000000,0.000000,0.000000,26570.000000,6,0,0,0.000000,0.000000,0.000000,8467.000000,3,0,0,0.000000,0.000000,0.000000,37533.000000
10,620898.000000,643703.100000,0.000000,1,9,1,0,633501.962000,652208.944000,0.000000,111675.000000,2,1,0,497584.175000,539293.930000,0.000000,56982.000000,10,1,0,448603.657000,479915.993000,0.000000,64497.000000,7,1,0,402478.915000,409549.418000,0.000000,86359.000000,0,0,0,0.000000,0.000000,0.000000,47532.000000,5,0,0,0.000000,0.000000,0.000000,63377.000000,0,0,0,0.000000,0.000000,0.000000,63031.000000,9,0,0,0.000000,0.000000,0.000000,77770.000000,9,0,0,0.000000,0.000000,0.000000,31792.000000,5,0,0,0.000000,0.000000,0.000000,17883.000000
